dim_is_requested	ds_night	ds	id_listing_anon	id_user_anon	m_effective_daily_price	m_pricing_cleaning_fee	dim_market	dim_lat	dim_lng	dim_room_type	dim_person_capacity	dim_is_instant_bookable	m_checkouts	m_reviews	days_since_last_booking	cancel_policy	image_quality_score	m_total_overall_rating	m_professional_pictures	dim_has_wireless_internet	ds_night_day_of_week	ds_night_day_of_year	ds_checkin_gap	ds_checkout_gap	occ_occupancy_plus_minus_7_ds_night	occ_occupancy_plus_minus_14_ds_night	occ_occupancy_trailing_90_ds	m_minimum_nights	m_maximum_nights	price_booked_most_recent	p2_p3_click_through_score	p3_inquiry_score	listing_m_listing_views_2_6_ds_night_decay	general_market_m_unique_searchers_0_6_ds_night	general_market_m_contacts_0_6_ds_night	general_market_m_reservation_requests_0_6_ds_night	general_market_m_is_booked_0_6_ds_night	m_available_listings_ds_night	kdt_score	r_kdt_listing_views_0_6_avg_n100	r_kdt_n_active_n100	r_kdt_n_available_n100	r_kdt_m_effective_daily_price_n100_p50	r_kdt_m_effective_daily_price_available_n100_p50	r_kdt_m_effective_daily_price_booked_n100_p50
false	2015-04-05	2015-03-06	67ee6f77-758f-4806-9fe5-0073f37e41e2	2505bce1-ae3e-488a-b87a-51402b97b34d	60.7788545911952	0.0	Paris	48.815807	2.322861	Entire home/apt	4	false	3	2	11	4	0.216511	8	0	1	0	95	7	7	0.0	0.0	0.06741573033707865	1	5	63	NULL	NULL	0.0	2496.1428571428573	881.1428571428571	189.85714285714286	1.0	19599	0.9333333373069763	3.1115646258503404	104	48	76.24983575986307	71.82955542595796	60.7788545911952
true	2015-04-07	2015-03-08	bff0e649-c566-455f-8e2a-0c014525e8d0	20b7ab42-b853-4a39-b04a-f22694f34f93	32.102106247471816	21.687269005346387	Paris	48.839706	2.388518	Entire home/apt	2	false	10	6	126	4	0.971783	24	14	1	2	97	7	7	0.0	0.0	0.056818181818181816	1	1125	79	NULL	NULL	12.466666666666667	1946.2857142857142	649.7142857142857	120.85714285714286	1.0	19843	1.2777777910232544	5.10204081632653	91	40	80.78507704491528	80.24289531978162	56.92908113903426
false	2015-04-10	2015-03-11	3f4ee71d-ed36-42c8-8518-d1264725dc14	315cc1a1-c5fc-447a-ac3b-f1834ffae36e	70.03404603478072	0.0	Paris	48.8882	2.344751	Entire home/apt	2	false	0	0	NULL	3	0.02009	0	0	1	5	100	7	7	0.0	0.0	0.0	1	1125	NULL	NULL	NULL	0.0	2144.0	717.2857142857143	147.57142857142858	1.0	19255	2.012986898422241	1.9999999999999998	91	44	86.19574896588396	80.80851465551622	85.6570255348472
true	2015-04-16	2015-03-17	7ca69473-27a9-4165-8f13-db3b29704bf6	263977fd-e204-4ebd-8f21-dfe2764098d7	93.78330677958638	32.81701186537707	Paris	48.8401	2.313205	Entire home/apt	3	false	18	3	0	5	0.430198	13	0	1	4	106	7	7	0.0	0.10344827586206896	0.4166666666666667	2	1125	90	NULL	NULL	0.19999999999999998	1755.2857142857142	541.0	95.57142857142857	1.0	20680	1.5957447290420532	1.908163265306122	69	28	89.58968053148821	89.58968053148821	93.8056654976759
false	2015-04-17	2015-03-18	3947a64a-651b-4fe9-8b13-9ee4b8b82f20	37c88eaf-cc1c-4063-b52e-aa05e8a71acb	52.94142520255822	10.821134567260742	Paris	48.8576	2.373802	Shared room	3	true	15	5	32	5	0.122381	18	0	0	5	107	7	7	0.0	0.0	0.11235955056179775	3	7	40	NULL	NULL	0.6666666666666666	1840.2857142857142	578.7142857142857	109.0	1.0	21554	1.475000023841858	0.061224489795918366	3	3	41.823725910021	41.823725910021	NULL
false	2015-04-17	2015-03-18	6d263b2d-c015-4921-be63-887e3a45de91	4857ad9f-f47c-482a-97a3-17eeb5d6ce41	81.52979481193967	0.0	Paris	48.892277	2.318329	Entire home/apt	2	false	0	0	NULL	5	0.41303	0	0	1	5	107	7	7	0.0	0.0	0.0	3	14	NULL	NULL	NULL	0.0	1840.2857142857142	578.7142857142857	109.0	1.0	21554	2.0888888835906982	1.5459183673469388	104	45	74.11799528358151	76.23565229168383	62.4708817390187
false	2015-04-23	2015-03-24	e68f3fbc-8c46-43d5-bb2c-83191c159add	e8329076-1215-4e7c-85ae-5f3b44bb613c	515.9061875706086	75.60697937011719	Paris	48.863785	2.363439	Entire home/apt	6	false	2	2	33	5	0.546025	9	0	1	4	113	7	7	0.0	0.0	0.036585365853658534	2	60	228	NULL	NULL	0.0	1606.142857142857	525.5714285714286	82.0	1.0	21745	1.381818175315857	1.2448979591836735	103	54	119.47301185845673	124.9036033065684	86.34640402497554
false	2015-04-24	2015-03-25	75539bf3-1422-4bf2-ae7f-d5513dd547e0	0f8f02d0-49f6-4915-b559-1f267571a3ef	71.10352570831698	10.789546966552734	Paris	48.874844	2.377533	Private room	2	false	1	0	202	3	0.356886	0	0	1	5	114	7	7	0.0	0.0	0.0	2	30	85	NULL	NULL	0.0	1686.0	554.0	92.85714285714286	1.0	22281	1.4482758045196533	0.02040816326530612	10	5	49.2255177980656	49.2255177980656	NULL
false	2015-04-25	2015-03-26	06d72c24-53f3-4a99-9aeb-a2b5439e4a4b	7e628a3c-c97e-431c-9631-927f3575952c	78.82636352477623	10.789546966552734	Paris	48.885654	2.316838	Entire home/apt	2	false	17	8	181	4	0.984921	40	15	1	6	115	7	4	0.0	0.0	NULL	2	1125	92	NULL	NULL	0.0	1684.857142857143	581.7142857142857	97.14285714285714	1.0	22315	1.7272727489471436	2.0612244897959187	140	64	82.11079533830856	87.58484836086247	67.33085217741302
true	2015-04-25	2015-03-26	e6e042aa-af72-48eb-95c3-f8307d6c62f2	4cffa360-70be-43ef-a441-075e0dcbd71d	78.13349734760895	10.599507957173156	Paris	48.88368	2.34091	Entire home/apt	3	false	15	8	23	3	0.806275	35	0	1	6	115	7	3	0.2	0.20833333333333334	0.22988505747126436	1	1125	59	NULL	NULL	0.26666666666666666	1684.857142857143	581.7142857142857	97.14285714285714	1.0	22315	1.0	1.8775510204081631	119	68	93.05890138341637	87.58484836086247	93.05890138341637
false	2015-04-27	2015-03-28	44cf38f1-c921-4fad-a5fe-e2337491492a	09525bdd-1b73-4cfa-9080-ec0a97cd1ee4	380.5795607760289	53.94773483276367	Paris	48.864452	2.364981	Entire home/apt	2	false	4	3	6	5	0.913358	15	0	1	1	117	7	7	0.0	0.0	0.1794871794871795	2	30	306	NULL	NULL	0.6666666666666666	1403.142857142857	561.5714285714286	76.71428571428571	1.0	21957	0.7368420958518982	1.6530612244897962	89	52	130.48442083749563	146.7949734421826	92.42646475989274
false	2015-04-27	2015-03-28	63132084-4c09-4998-8438-4501de21c5c0	e95fa20e-b037-436d-9f8e-00d552953f91	130.48442083749563	21.57909393310547	Paris	48.88153	2.349728	Entire home/apt	4	false	5	2	89	3	0.994598	9	9	1	1	117	7	7	0.0	0.0	0.26506024096385544	2	1125	146	NULL	NULL	0.3333333333333333	1403.142857142857	561.5714285714286	76.71428571428571	1.0	21957	1.4814814329147339	1.2816326530612245	102	42	86.98961389166375	86.98961389166375	80.46539284978897
true	2015-04-28	2015-03-29	cc4631b6-13a0-410a-bb96-3d23faf9fd7c	6532767a-40b7-41ae-9cd6-305d6d55380d	65.0	0.0	Paris	48.8636	2.365944	Entire home/apt	2	false	57	21	0	4	0.89638	89	14	1	2	118	0	2	0.5	0.35294117647058826	0.18292682926829268	1	1125	66	NULL	NULL	2.1999999999999997	1393.4285714285713	535.7142857142857	84.0	1.0	21654	0.9736841917037964	2.122448979591837	132	62	108.90636425746543	140.48920989213042	100.73838693815551
true	2015-04-30	2015-03-31	4a07f134-3592-4eea-86a7-b9085d377993	b4bbe66b-d30d-46f0-b00d-69e856eea72d	129.23828611473263	21.52342777053476	Paris	48.874313	2.315917	Entire home/apt	3	false	6	3	12	4	0.604507	11	0	1	4	120	7	7	0.0	0.0	0.18604651162790697	2	1125	127	NULL	NULL	0.0	1391.142857142857	571.5714285714286	99.57142857142857	1.0	22065	2.0	0.7755102040816327	60	29	162.76394593632835	179.0403405299612	119.36022701997413
false	2015-05-04	2015-04-04	1c2a9774-6089-4603-86ce-f8fa860ab302	b8ac30a9-8fc3-4edc-a0d8-542442857fd7	38.20585265305697	0.0	Paris	48.90668	2.444364	Private room	2	false	8	0	139	5	0.463569	0	0	1	1	124	7	7	0.0	0.0	0.0	4	1125	44	NULL	NULL	1.4666666666666668	1512.0	465.85714285714283	70.28571428571429	0.8571428571428571	21081	1.0	1.795918367346939	184	140	38.20585265305697	40.38904423323166	NULL
false	2015-05-07	2015-04-07	02d8f07e-bd17-44fd-af1c-1b89333c326a	e7dbe0f6-5aa0-4d43-923a-b3b55047d833	43.94831653356321	5.4098286628723145	Paris	48.89646	2.339623	Private room	4	false	14	11	138	3	0.511793	47	0	1	4	127	7	7	0.0	0.0	0.0	1	1125	75	NULL	NULL	0.0	1634.2857142857142	499.57142857142856	78.42857142857143	0.8571428571428571	21735	1.5384615659713745	1.489795918367347	140	85	43.94831653356321	43.94831653356321	32.9612374001724
false	2015-05-09	2015-04-09	a0ae9779-4792-4678-8248-8565dbfd1619	7ebb48c5-d17a-4792-9a81-55537c2a5bf3	102.90963569264137	21.639314651489258	Paris	48.876488	2.29547	Entire home/apt	4	false	0	0	NULL	5	0.99514	0	0	1	6	129	0	7	0.0	0.0	0.0	1	1125	NULL	NULL	NULL	0.0	1784.7142857142858	331.85714285714283	55.857142857142854	0.5714285714285714	22221	1.2553191184997559	21.79591836734694	681	393	141.14868979738077	157.07260184666316	99.65985772340007
false	2015-05-21	2015-04-21	97dae1c3-ef29-4530-a2c3-3ee7749eb218	b5845f19-6d93-4717-ac85-16e8f157729c	48.457698350419044	0.0	Paris	48.84308	2.168552	Private room	2	false	3	2	6	3	0.288439	10	0	1	4	141	7	7	0.0	0.0	0.02702702702702703	1	1125	48	NULL	NULL	0.0	1797.857142857143	525.0	108.42857142857143	0.8571428571428571	19808	1.384615421295166	0.7142857142857143	50	46	48.457698350419044	53.84188705602116	26.92094352801058
true	2015-05-28	2015-04-28	7be647f1-fbc6-4a66-9ef0-37a9033d3123	50d13be0-da93-475d-beb2-f4f652e47818	588.3688039908102	98.26239201837971	Paris	48.867275	2.335035	Entire home/apt	10	false	15	11	5	5	0.431245	52	0	1	4	148	3	2	0.38461538461538464	0.6666666666666666	0.4666666666666667	6	365	636	NULL	NULL	1.7333333333333334	1890.5714285714287	586.1428571428571	121.57142857142857	0.8571428571428571	18712	2.1764705181121826	3.6734693877551003	146	43	135.81641542019182	138.53274372859565	124.95110218657646
true	2015-05-29	2015-04-29	f90ef54b-93ba-440c-8469-36daa2e0e0e0	dd20b101-56a0-4a86-ad37-d46b3d38fbd8	117.96727607901785	56.13089568392861	Paris	48.858383	2.355578	Entire home/apt	2	false	24	17	1	5	0.521402	80	14	1	5	149	5	7	0.13333333333333333	0.2413793103448276	0.043478260869565216	3	1125	112	NULL	NULL	0.6	2013.5714285714287	716.5714285714286	151.85714285714286	1.0	19367	2.0	5.122448979591838	148	46	131.00150992971555	136.45990617678703	114.62632118850111
false	2015-06-08	2015-05-09	040b8a28-3ce9-4993-b0ce-5882907110ff	07e8b032-de80-4017-b4ec-4cb973162ae0	313.21039791632165	0.0	Paris	48.8575	2.349646	Private room	4	false	0	0	9	3	0.051678	0	0	1	1	159	7	7	0.0	0.034482758620689655	0.022222222222222223	1	1125	303	NULL	NULL	0.0	1978.2857142857142	556.7142857142857	111.28571428571429	0.8571428571428571	20905	1.5833333730697632	0.489795918367347	11	6	87.00288831008935	106.64870179946436	78.58325395750005
false	2015-06-08	2015-05-09	d3271e0c-7c58-4e56-a147-0936723e97c6	c87919a6-aaf6-4618-9037-8b20f0d9b9d8	112.26179136785721	0.0	Paris	48.891678	2.377632	Entire home/apt	2	false	0	0	NULL	3	0.597845	0	0	0	1	159	7	7	0.0	0.0	0.0	1	1125	NULL	NULL	NULL	0.0	1978.2857142857142	556.7142857142857	111.28571428571429	0.8571428571428571	20905	1.1111111640930176	1.5547619047619043	135	56	78.58325395750005	78.58325395750005	84.19634352589291
true	2015-06-10	2015-05-11	cb22be8e-c3ba-43b7-8459-42cd2a536122	59e486b6-c4a9-48b3-8f36-8eb3c69dfe7e	36.333333333333336	0.0	Paris	48.675884	2.11264	Private room	2	false	2	2	10	3	0.37019	9	0	1	3	161	6	7	0.06666666666666667	0.10344827586206896	0.12359550561797752	1	1125	36	NULL	NULL	0.19999999999999998	2059.714285714286	644.7142857142857	132.57142857142858	1.0	20665	0.6666666865348816	1.1346938775510205	19	11	44.813911606184895	39.21217265541178	42.01304213079834
true	2015-06-11	2015-05-12	9a2730a9-3a22-4a91-9d6a-15c10c52749a	e25e6ddf-c7c1-4d87-ab0e-f6cca9e632e9	175.86625972874685	76.93618189877198	Paris	48.850216	2.349972	Entire home/apt	4	false	47	33	6	4	0.734203	151	19	1	4	162	3	3	0.36363636363636365	0.625	0.6825396825396826	6	365	179	NULL	NULL	0.6	2177.714285714286	684.4285714285714	139.85714285714286	1.0	20579	1.6129032373428345	2.7836734693877547	120	40	160.7367140270366	167.43407711149646	161.8529412077799
false	2015-07-03	2015-06-03	33fc3f80-aad0-4578-9ab4-6b0ed004dcbb	e65f3dce-6169-405f-ba98-128123ac9f7d	99.17136854306274	0.0	Paris	48.889484	2.322491	Entire home/apt	2	false	0	0	NULL	5	0.546083	0	0	1	5	184	7	7	0.0	0.0	0.0	5	14	NULL	NULL	NULL	0.0	2542.0	666.4285714285714	150.28571428571428	0.8571428571428571	21544	1.9473683834075928	1.595918367346939	140	57	87.05042349891062	84.29566326160332	88.15232759383355
true	2015-07-05	2015-06-05	fa3e6ffc-1b9e-4bd8-95bc-fb4a376ad873	657f76e5-1fc3-4301-bf89-f7464fcabd81	90.16458750486758	50.67082499026483	Paris	48.894108	2.345146	Entire home/apt	4	false	13	8	5	4	0.992708	39	18	1	0	186	3	7	0.21428571428571427	0.2692307692307692	0.38571428571428573	2	1125	88	NULL	NULL	0.3333333333333333	2426.4285714285716	680.4285714285714	139.71428571428572	1.0	22177	1.2972972393035889	3.4285714285714275	155	68	73.30510301489448	77.81618627734953	67.66624893682568
false	2015-07-07	2015-06-07	543cfc02-156d-49e4-9780-c0d23ebdce0e	cb4bbe27-732c-43b0-8ab3-002eed42e3c9	44.454570415913295	0.0	Paris	48.894493	2.341204	Entire home/apt	2	false	2	2	328	5	0.93616	8	0	1	2	188	7	7	0.0	0.0	0.0	30	30	46	NULL	NULL	0.0	2447.4285714285716	770.4285714285714	160.14285714285714	1.0	22289	1.3783783912658691	1.5867346938775508	97	48	83.35231952983743	83.35231952983743	83.35231952983743
false	2015-07-07	2015-06-07	ab1f5b6c-8777-4cb5-9442-91512db52f93	0c4370b3-37cd-4c86-b6b3-e1af7a631a34	120.62173466313921	54.634788513183594	Paris	48.857803	2.368653	Entire home/apt	2	false	17	11	19	4	0.233196	55	0	0	2	188	7	7	0.0	0.14814814814814814	0.6666666666666666	3	365	124	NULL	NULL	0.0	2447.4285714285716	770.4285714285714	160.14285714285714	1.0	22289	1.3454545736312866	4.081632653061225	163	58	133.3637112477399	144.47735385171822	120.58302225316481
false	2015-07-08	2015-06-08	9dd9773b-12ca-4db0-9140-fcd391db7524	11bf2adc-44bb-4f26-82ff-8263a2d96ba7	88.90914083182659	55.979774475097656	Paris	48.872635	2.392462	Entire home/apt	3	false	0	0	NULL	5	0.940598	0	0	1	3	189	7	7	0.0	0.0	0.0	3	30	NULL	NULL	NULL	0.0	2409.0	750.2857142857143	152.85714285714286	1.0	22426	0.7857142686843872	2.092857142857143	99	46	77.79549822784827	77.79549822784827	88.90914083182659
false	2015-07-13	2015-06-13	d677391b-aab7-4f1a-bc84-78dc05058202	ebe54831-5cb2-43be-9aaf-eec27db44408	84.29665528925183	11.1774320602417	Paris	48.828384	2.331019	Entire home/apt	4	false	2	2	105	4	0.988663	9	23	1	1	194	3	0	0.0	0.0	0.6666666666666666	1	1125	78	NULL	NULL	0.0	2588.5714285714284	792.7142857142857	160.0	1.0	25240	1.9615384340286255	2.204081632653061	92	44	88.7924769046786	88.7924769046786	67.43732423140146
false	2015-07-16	2015-06-16	977032e5-8fb2-4996-be89-c8f96895214b	9de5bd2a-8e79-4e76-8ef9-af82fc5c057a	112.33998353993013	22.294157028198242	Paris	48.877987	2.291324	Entire home/apt	4	true	4	4	8	5	0.056436	18	0	1	4	197	1	7	0.35714285714285715	0.3333333333333333	0.17045454545454544	3	30	111	NULL	NULL	0.0	2406.1428571428573	666.7142857142857	134.57142857142858	1.0	25427	0.6111111044883728	2.306122448979592	167	85	112.33998353993013	110.09318386913154	112.33998353993013
false	2015-07-20	2015-06-20	4973ecb0-5f73-4c03-ac1d-d4e582ecf2a2	a7a51143-cfc6-4d35-aa59-672c30f572f1	113.45908191502289	27.77288055419922	Paris	48.88044	2.366397	Entire home/apt	2	false	28	22	4	4	0.999433	106	20	0	1	201	7	2	0.0	0.0	0.18461538461538463	2	30	113	NULL	NULL	0.3333333333333333	2325.8571428571427	592.2857142857143	125.85714285714286	1.0	26184	1.5555555820465088	1.673469387755102	113	50	85.09431143626718	79.42135734051602	79.42135734051602
false	2015-07-22	2015-06-22	3e327ecf-f282-4448-9300-9279b7b08a91	2040635c-0663-4072-bbcd-d5bd6512120a	136.19494261930723	33.287933349609375	Paris	48.854652	2.372602	Entire home/apt	4	false	0	0	NULL	5	0.823401	0	0	1	3	203	7	7	0.0	0.0	0.0	3	1125	NULL	NULL	NULL	0.0	2285.0	523.7142857142857	107.85714285714286	1.0	26569	1.2325581312179565	2.1877551020408164	96	53	111.22586980576756	112.36082766092845	101.01124910931952
false	2015-07-22	2015-06-22	b1adc5e7-41cb-49f3-8b4b-b0333c9a8141	531d28ad-0e6e-4689-9259-1b7addaf716e	39.72352493063127	22.19195556640625	Paris	48.8726	2.45224	Private room	2	false	4	1	13	3	0.017664	4	0	0	3	203	7	7	0.0	0.0	0.056179775280898875	1	15	39	NULL	NULL	0.0	2285.0	523.7142857142857	107.85714285714286	1.0	26569	1.045454502105713	0.8163265306122449	9	4	28.373946379022335	28.373946379022335	32.34629887208546
false	2015-07-23	2015-06-23	007aeb87-2ce9-47c7-acf7-e3d178228f5f	4ee4d93f-baaf-444a-b175-6c0fc74f21e5	89.77578637292497	16.632761001586914	Paris	48.86428	2.381267	Entire home/apt	4	true	12	7	34	5	NULL	28	11	1	4	204	1	7	0.35714285714285715	0.25925925925925924	0.20270270270270271	4	365	90	NULL	NULL	0.0	2318.8571428571427	531.2857142857143	103.57142857142857	1.0	26971	1.576923131942749	1.775510204081632	146	63	79.54816514056643	85.23017693632117	72.16154980608525
true	2015-07-24	2015-06-24	6035e287-78e2-4845-aac8-6bcf36623771	471e9953-90de-4510-83a3-78e218df8cfa	89.45458005091908	11.181679796323696	Paris	48.884254	2.347248	Entire home/apt	3	false	2	0	6	4	0.384445	0	0	1	5	205	4	7	0.2	0.10344827586206896	0.06329113924050633	2	30	90	NULL	NULL	0.0	2440.285714285714	596.1428571428571	118.14285714285714	1.0	28330	2.013157844543457	1.8911564625850343	122	59	95.55769340945892	99.4924219616131	87.68823630515054
false	2015-07-29	2015-06-29	b8c57121-ae68-4e7b-8201-168dfb66a1a5	3974c26b-b7ce-441d-af53-6893a8f65ed3	111.73184595655401	44.141849517822266	Paris	48.866455	2.383083	Private room	5	false	0	0	NULL	4	0.827388	0	0	1	3	210	7	7	0.0	0.0	0.0	7	1125	NULL	NULL	NULL	0.0	2011.0	497.14285714285717	108.28571428571429	1.0	29160	1.2307692766189575	0.608843537414966	15	4	45.810056842187144	50.279330680449306	37.98882762522837
false	2015-07-29	2015-06-29	bf31a83a-f3dd-4c7c-8a08-0ba818543b38	7dbb45e9-2603-4bcf-bc9d-e6458baf57bf	106.1452536587263	32.677425384521484	Paris	48.876205	2.413551	Entire home/apt	4	false	0	0	410	5	0.889674	0	25	1	3	210	7	7	0.0	0.0	NULL	3	1125	72	NULL	NULL	0.0	2011.0	497.14285714285717	108.28571428571429	1.0	29160	2.0	2.4846938775510194	126	66	77.09497371002226	78.21229216958781	72.6256998717601
false	2015-08-03	2015-07-04	9815ec20-dc4c-44b7-97e7-62bcf929362c	0ce7ed46-3498-4f93-bb0c-2922f4463398	127.61046218301756	0.0	Paris	48.84637	2.260849	Entire home/apt	2	false	0	0	NULL	3	0.17712	0	0	1	1	215	7	7	0.0	0.0	0.0	3	1125	NULL	NULL	NULL	0.0	2232.0	500.57142857142856	111.0	1.0	33149	1.149999976158142	3.293877551020408	146	101	109.85596309668469	110.96561928958049	88.7724954316644
false	2015-08-07	2015-07-08	18a632db-6422-43ba-b16c-ae4b08c161d1	cf36c811-8b3e-4310-b85b-4eca4aa324d4	98.99465528972378	0.0	Paris	48.88079	2.352435	Entire home/apt	4	false	26	15	41	5	0.547868	71	0	1	5	219	7	7	0.0	0.0	0.14285714285714285	1	60	120	NULL	NULL	0.0	2574.1428571428573	564.2857142857143	120.28571428571429	1.0	35269	1.649999976158142	0.7806122448979593	49	26	87.44527883925602	82.49554607476982	104.4943583613751
false	2015-08-12	2015-07-13	1ae46d08-865f-4b8b-acf1-9c9a7a1a218a	040f222f-077a-4bdf-b774-35f79ce57a37	881.258773108856	252.2503662109375	Paris	48.884106	2.302655	Entire home/apt	6	false	14	7	3	5	0.995884	35	32	1	3	224	7	7	0.0	0.0	0.03571428571428571	1	60	869	NULL	NULL	0.0	2542.5714285714284	555.5714285714286	111.0	1.0	36185	0.8333333134651184	1.615646258503401	83	62	100.39656908835067	111.55174343150075	66.93104605890045
false	2015-08-20	2015-07-21	5e3fcaca-ba4b-487a-85c9-72fc6b6b7660	5f60d810-6300-4be9-acf3-7e2099b9537c	170.15649687900557	87.81547546386719	Paris	48.864647	2.348535	Entire home/apt	4	true	31	19	10	5	0.992748	75	22	1	4	232	7	7	0.0	0.0	0.47126436781609193	3	1125	235	NULL	NULL	NULL	2203.0	525.4285714285714	102.28571428571429	1.0	36999	1.1081081628799438	1.2653061224489794	97	43	129.51402150981633	146.31291132908123	108.37993431783795
false	2015-08-26	2015-07-27	f90ef54b-93ba-440c-8469-36daa2e0e0e0	dd20b101-56a0-4a86-ad37-d46b3d38fbd8	115.3161879368115	55.239463806152344	Paris	48.858383	2.355578	Entire home/apt	2	false	36	28	1	5	0.862909	133	14	1	3	238	7	0	0.0	0.0	0.6781609195402298	3	1125	121	NULL	NULL	0.0	1970.857142857143	498.57142857142856	101.0	1.0	35088	1.0338983535766602	2.102040816326531	88	48	109.82494089220144	109.82494089220144	104.33369384759136
false	2015-08-27	2015-07-28	72f30011-37ab-4d6c-a02f-e9aea6d3dd79	4c36b659-9f5d-47ab-9ca4-d1ac57207475	43.08963871322084	11.051770210266113	Paris	48.819584	2.307049	Private room	2	false	3	2	27	3	0.271785	8	0	1	4	239	7	7	0.0	0.0	0.20588235294117646	1	1125	43	NULL	NULL	0.0	2021.857142857143	504.85714285714283	102.57142857142857	1.0	34819	0.7333333492279053	0.4285714285714285	36	24	44.19450124432907	44.19450124432907	44.19450124432907
false	2015-08-27	2015-07-28	9313c518-adcb-4041-9c7d-c354a602df49	a2d63d62-2e7a-43c7-89d5-3fa638dffed4	165.729379666234	77.36239624023438	Paris	48.8649	2.272648	Entire home/apt	2	false	0	0	NULL	3	0.376362	0	0	0	4	239	7	7	0.0	0.0	0.0	1	1125	NULL	NULL	NULL	0.0	2021.857142857143	504.85714285714283	102.57142857142857	1.0	34819	0.5333333611488342	1.3020408163265305	151	94	110.48625311082267	110.48625311082267	66.2917518664936
false	2015-08-30	2015-07-31	7b423408-1032-42cb-acdc-6f407f0c323f	afe7b23f-da3f-4db4-8e95-3c65d5cfa67e	43.81280913411014	0.0	Paris	48.82019	2.279174	Entire home/apt	2	false	0	0	NULL	4	0.181965	0	0	0	0	242	7	7	0.0	0.0	0.0	1	1125	NULL	0.20179367065429688	0.19126436781609196	0.0	1847.2857142857142	571.5714285714286	110.14285714285714	1.0	33935	1.2727272510528564	0.32653061224489793	61	27	76.67241598469275	65.7192137011652	93.10221940998404
false	2015-09-02	2015-08-03	9313c518-adcb-4041-9c7d-c354a602df49	a2d63d62-2e7a-43c7-89d5-3fa638dffed4	164.77359905941026	77.7879409790039	Paris	48.8649	2.272648	Entire home/apt	2	false	0	0	NULL	3	NULL	0	0	0	3	245	7	7	0.0	0.0	0.0	1	1125	NULL	0.2315300941467285	0.09872340425531916	0.0	2349.4285714285716	795.4285714285714	127.0	1.0	28513	0.46666666865348816	2.08843537414966	149	78	109.84906603960684	109.84906603960684	85.1330261806953
false	2015-09-05	2015-08-06	25e8f72e-b621-4a2c-86b3-c842dbabe40f	d5218047-7bc4-40fd-bb8f-5dc8652219f5	119.64780184104585	33.41594696044922	Paris	48.85439	2.362591	Entire home/apt	2	false	0	0	358	4	0.543791	0	0	1	6	248	7	7	0.0	0.0	0.0	3	1125	34	0.17123287671232876	0.07711111111111112	0.0	2931.4285714285716	1017.1428571428571	188.0	1.0	27410	2.0	4.644897959183673	114	41	119.64780184104585	119.10394819631382	110.94614352533343
false	2015-09-07	2015-08-08	388385b3-5247-407d-9a31-1b52ef1cebc9	804160f2-a835-4196-ae4c-9b8dd058b85b	136.6291961488865	100.3257827758789	Paris	48.842545	2.548113	Entire home/apt	7	false	0	0	NULL	5	0.055646	0	0	1	1	250	7	7	0.0	0.0	0.0	1	1125	NULL	0.14008883237838746	0.15466666666666667	0.0	2761.0	1056.2857142857142	168.14285714285714	1.0	26837	1.6818181276321411	2.10204081632653	64	37	65.58201415146551	67.7680812898477	43.72134276764368
false	2015-09-09	2015-08-10	6c80ea1d-8bcf-4e44-999c-faddfc71e689	70958f15-bdbb-4ac6-8228-6122a7de2444	109.66294814029669	0.0	Paris	48.9412	2.351484	Entire home/apt	4	false	2	1	212	4	0.465974	4	0	1	3	252	7	7	0.0	0.0	0.034482758620689655	1	1125	119	0.2100593472870303	0.16366666666666668	0.0	2816.714285714286	1060.2857142857142	169.42857142857142	1.0	26790	1.1428571939468384	0.9387755102040816	83	40	76.76406369820769	76.76406369820769	44.96180873752164
false	2015-09-14	2015-08-15	1d100084-c643-4737-820e-44d607b20625	215f180d-a188-4622-a214-d9bc7ed79396	33.42711480513022	33.55883026123047	Paris	48.652355	2.270861	Private room	9	false	5	3	29	5	0.959769	13	0	1	1	257	7	7	0.0	0.0	0.03508771929824561	1	1125	82	0.2131317106343932	0.11978835978835979	0.6666666666666666	2893.5714285714284	1119.0	193.42857142857142	1.0	25642	1.2799999713897705	0.5714285714285714	30	26	44.56948640684029	44.56948640684029	NULL
true	2015-09-14	2015-08-15	dfdc1c21-8b50-44f9-9aa0-3704738a3e51	22ac3929-1551-46b7-a2ad-6017b3098f5f	82.74823471865487	22.265887532106255	Paris	48.878216	2.341051	Entire home/apt	3	false	6	3	47	4	0.586467	15	0	1	1	257	7	7	0.0	0.0	0.26666666666666666	4	15	86	0.3092047479417589	0.11732647814910026	0.0	2893.5714285714284	1119.0	193.42857142857142	1.0	25642	1.75	0.6326530612244897	107	39	99.72422583530516	103.06693731581818	94.71015861453563
true	2015-09-15	2015-08-16	53e06d85-3913-43eb-be81-390a23d8880e	7092841f-52f8-4331-9b00-827564bd0e5e	69.3249514811382	34.35009703772361	Paris	48.840145	2.333259	Entire home/apt	2	false	1	0	0	5	0.282273	0	0	1	2	258	1	7	0.4	0.4827586206896552	0.25	1	1125	74	0.20823069217020296	0.06576271186440678	19.866666666666667	2938.4285714285716	1133.7142857142858	202.71428571428572	1.0	25195	1.0447760820388794	4.840136054421769	70	28	103.31955510668206	111.09629581363663	77.76740706954564
